,timestep,samples,flow,density,velocity
943,5100,300,1943.136,42.427,45.685080000000006
944,5400,300,1906.5888,42.427,44.82567
945,5700,300,1945.5911999999998,42.427,45.742644
946,6000,300,1931.8031999999998,42.427,45.41859
947,6300,300,1930.86,42.427,45.39645
948,6600,300,1936.4543999999999,42.427,45.527832
949,6900,300,1957.9608000000003,42.427,46.033488
950,7200,300,1935.4896,42.427,45.505206
951,7500,300,1937.7936,42.427,45.559422000000005
952,7800,300,1940.6808000000003,42.427,45.627300000000005
953,8100,300,1915.092,42.427,45.025577999999996
954,8400,300,1926.7775999999997,42.427,45.30043800000001
955,8700,300,1909.4543999999999,42.427,44.893116
956,9000,300,1937.8512,42.427,45.560718
957,9300,300,1931.7816,42.427,45.417942
958,9600,300,1913.7816,42.427,44.994906
959,9900,300,1941.4368,42.427,45.64512
960,1200,200,1859.9687999999999,43.89,42.271848000000006
961,1500,300,1852.2287999999999,43.89,42.096024
962,1800,300,1905.8471999999997,43.89,43.314534
963,2100,300,1858.752,43.89,42.244254
964,2400,300,1893.8015999999998,43.89,43.0407
965,2700,300,1870.0848,43.89,42.501726
966,3000,300,1890.2448,43.89,42.959916
967,3300,300,1890.9288,43.89,42.975522
968,3600,300,1893.3264000000001,43.89,43.0299
969,3900,300,1878.4296,43.89,42.691482
970,4200,300,1903.4352,43.89,43.259778000000004
971,4500,300,1891.512,43.89,42.988698
972,4800,300,1897.0847999999999,43.89,43.115436
973,5100,300,1908.9576,43.89,43.385327999999994
974,5400,300,1890.1727999999998,43.89,42.958296
975,5700,300,1897.1424,43.89,43.116624
976,6000,300,1913.292,43.89,43.483662
977,6300,300,1910.3112,43.89,43.415946
978,6600,300,1903.4136,43.89,43.259184000000005
979,6900,300,1911.2256000000002,43.89,43.436844
980,7200,300,1883.3256,43.89,42.802614
981,7500,300,1893.2688,43.89,43.028604
982,7800,300,1921.8168,43.89,43.67757600000001
983,8100,300,1924.1280000000002,43.89,43.730064
984,8400,300,1922.9256,43.89,43.702686
985,8700,300,1930.6224,43.89,43.877592
986,9000,300,1896.7751999999998,43.89,43.10836200000001
987,9300,300,1915.0344000000002,43.89,43.523405999999994
988,9600,300,1869.5808,43.89,42.490386
989,9900,300,1911.5856,43.89,43.444998000000005
990,1200,200,1834.9632000000001,45.220000000000006,40.477158
991,1500,300,1863.4247999999998,45.220000000000006,41.10507
992,1800,300,1848.0456000000004,45.220000000000006,40.765842
993,2100,300,1822.0320000000002,45.220000000000006,40.19209200000001
994,2400,300,1831.6944,45.220000000000006,40.405122
995,2700,300,1814.1407999999997,45.220000000000006,40.017942
996,3000,300,1840.1471999999999,45.220000000000006,40.591584
997,3300,300,1807.9055999999998,45.220000000000006,39.880404
998,3600,300,1819.8575999999998,45.220000000000006,40.144086
999,3900,300,1874.3183999999999,45.220000000000006,41.345424
1000,4200,300,1883.7,45.220000000000006,41.552352
1001,4500,300,1867.2768,45.220000000000006,41.19012
1002,4800,300,1865.0951999999997,45.220000000000006,41.141951999999996
1003,5100,300,1888.7111999999997,45.220000000000006,41.662836
1004,5400,300,1863.5544000000002,45.220000000000006,41.108039999999995
1005,5700,300,1884.5135999999998,45.220000000000006,41.570388
1006,6000,300,1874.736,45.220000000000006,41.354658
1007,6300,300,1886.0544000000002,45.220000000000006,41.604354
1008,6600,300,1865.3327999999997,45.220000000000006,41.147244
1009,6900,300,1894.68,45.220000000000006,41.794596
1010,7200,300,1864.7136,45.220000000000006,41.133474
1011,7500,300,1866.3552,45.220000000000006,41.169762
1012,7800,300,1863.4032,45.220000000000006,41.104692
1013,8100,300,1862.8704,45.220000000000006,41.092866
1014,8400,300,1869.0407999999998,45.220000000000006,41.228946
1015,8700,300,1854.2808000000002,45.220000000000006,40.903488
1016,9000,300,1854.8567999999998,45.220000000000006,40.916178
1017,9300,300,1858.5144,45.220000000000006,40.996854
1018,9600,300,1869.2496,45.220000000000006,41.233644
1019,9900,300,1877.3280000000002,45.220000000000006,41.411844
